# Kroupa IMF
# ntot (mmin,mmax,mcut)/Msol (pmin,pmax)/days (lxmin,lxmax)/ergs/s
100000 0.01 100.0 8.0 0.1 1000.0 33.0 38.0
# n (m1,m2)/M* P/days a/AU (t1,t2)/Myrs (mr1,mr2)/M*
      138      33.4205      20.5978      86.9175       1.4379       6.0720       9.5933      27.1932      17.1798
      139      33.3744      20.3441       0.7015       0.0577       6.0793       9.7212      27.1577      16.9790
      140      33.1712       7.2460      19.3981       0.4803       6.1114      47.7791      27.0008       6.3752
      141      32.5916       6.9440     369.2598       3.3990       6.2050      51.9181      26.5529       6.1228
      142      32.3008       6.2837     677.8113       5.0545       6.2532      64.8078      26.3280       5.5690
      143      32.1581      12.3853       0.1447       0.0189       6.2771      18.5242      26.2177      10.6023
      144      32.1118      30.3901      35.6184       0.8328       6.2849       6.5909      26.1819      24.8480
      145      32.0645       8.0079       0.3145       0.0307       6.2929      39.5561      26.1452       7.0097
      146      32.0181      23.7402       1.1691       0.0822       6.3008       8.2430      26.1093      19.6575
      147      31.9695      13.7744     136.0741       1.8341       6.3090      15.8579      26.0717      11.7275
      148      31.5842      12.2001     402.1676       3.7226       6.3754      18.9365      25.7735      10.4519
      149      31.3158      20.0531     415.7342       4.0140       6.4225       9.8720      25.5656      16.7484
      150      31.1350      15.2997     469.0372       4.2062       6.4547      13.6703      25.4256      12.9564
      151      31.1099       9.0858     325.0397       3.1392       6.4592      31.1621      25.4061       7.9020
      152      31.0757      25.7754     623.5123       5.4402       6.4653       7.5971      25.3796      21.2531
      153      30.9486      12.5066       1.2255       0.0780       6.4882      18.2620      25.2811      10.7008
      154      30.8086      21.1657     254.3423       2.9041       6.5136       9.3186      25.1726      17.6290
      155      30.6779       8.2150       1.2688       0.0770       6.5375      37.6936      25.0712       7.1816
      156      30.6156       9.1944       0.2497       0.0262       6.5490      30.4701      25.0229       7.9916
      157      30.5043       8.6374       0.1064       0.0148       6.5696      34.2876      24.9366       7.5315
      158      30.2185      20.4207     159.5320       2.1096       6.6232       9.6823      24.7148      17.0396
      159      30.1477      20.9097       0.2218       0.0263       6.6366       9.4405      24.6599      17.4266
      160      30.0560      24.0297       9.9887       0.3400       6.6541       8.1370      24.5887      19.8848
      161      29.9044      23.3688     514.9967       4.6865       6.6832       8.3831      24.4710      19.3656
      162      29.7934      22.6072       1.9577       0.1135       6.7046       8.6851      24.3849      18.7662
      163      29.7366      17.2076     152.1897       1.9934       6.7157      11.8660      24.3407      14.4848
      164      29.6656      12.9761      31.3517       0.6734       6.7295      17.3042      24.2856      11.0816
      165      29.5834       4.2623       9.9847       0.2908       6.7457     155.5124      24.2217       3.8532
      166      29.5231      23.8780      12.0261       0.3832       6.7576       8.1922      24.1749      19.7657
      167      29.4508       1.4377      13.7002       0.3482       6.7719    2449.3687      24.1187       0.4347
      168      29.4349       2.7735     209.8892       2.1783       6.7750     489.0576      24.1063       2.5630
      169      29.4160      25.6251       0.3127       0.0340       6.7788       7.6356      24.0917      21.1355
      170      29.3247      27.5479       6.9159       0.2706       6.7970       7.1735      24.0207      22.6375
      171      29.3233      19.9143      19.2253       0.5099       6.7973       9.9514      24.0196      16.6384
      172      29.1222      25.3681       0.2349       0.0280       6.8377       7.7023      23.8633      20.9343
      173      28.9626      17.6972       7.2508       0.2614       6.8702      11.4717      23.7392      14.8755
      174      28.7264      24.7298      10.3184       0.3461       6.9189       7.8911      23.5554      20.4342
      175      28.7220      27.8771     236.9038       2.8496       6.9199       7.1004      23.5520      22.8941
      176      28.5334      26.0913     232.1754       2.7785       6.9593       7.5177      23.4052      21.5002
      177      28.5276       7.5496      14.9271       0.3883       6.9605      44.2140      23.4007       6.6285
      178      28.5101      14.8280     172.0188       2.1061       6.9642      14.2381      23.3871      12.5770
      179      28.4242      15.3956     241.0558       2.6471       6.9823      13.5678      23.3202      13.0335
      180      28.3781       1.1172       0.1739       0.0187       6.9921    5235.9576      23.2844       0.2188
      181      28.2116      25.0224      55.3554       1.0592       7.0277       7.7940      23.1547      20.6636
      182      28.1777      18.2601      49.9695       0.9453       7.0350      11.0470      23.1283      15.3241
      183      28.0927      26.3035      17.1673       0.4888       7.0534       7.4654      23.0621      21.6661
      184      28.0646      27.8268     715.7275       5.9304       7.0595       7.1115      23.0402      22.8549
      185      27.9666      16.9112       0.6976       0.0542       7.0808      12.1170      22.9639      14.2479
      186      27.9553      11.3446     314.0747       3.0453       7.0833      21.2313      22.9550       9.7551
      187      27.9513       0.6568      18.1141       0.4089       7.0841   48455.0039      22.9519       0.0000
      188      27.7956       5.2036       3.6948       0.1486       7.1184      98.4973      22.8306       4.6565
